docid,url,domain,title,passage
G3ujoKf5CdJO,https://sudact.ru/regular/doc/G3ujoKf5CdJO/,sudact.ru,Решение № 02-4225/2025 02-4225/2025~М-2741/2025... :: СудАкт.ру,"Представитель ответчика ООО «Мебель на заказ» в судебное заседание не явился, извещался судом надлежащим образом о дате, времени и месте рассмотрения дела, сведений о причинах неявки суду не представил, мнение по иску не выразил. | В силу указанной нормы права, учитывая, что истец был освобожден от уплаты государственной пошлины в соответствии с положениями Закона «О защите прав потребителей», с ООО «Мебель на заказ» в доход бюджета адрес подлежит взысканию государственная пошлина в размере сумма."
PI6Ya0MGHsUx,https://sudact.ru/regular/doc/PI6Ya0MGHsUx/,sudact.ru,Решение № 2-6661/2020 2-6661/2020~М-6222/2020... :: СудАкт.ру,"Согласно п.1 ст.29 Закона РФ от 07.02.1992 №2300-1 «О защите прав потребителей», потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать | изготовить и передать истице прихожую; 19.06.2019 года стороны заключили договор № 1906/19в на изготовление мебели по индивидуальному эскизу, согласно которому ответчик в течение 75–ти рабочих дней обязался изготовить и передать истице мебель для ванной. Общая стоимость заказа составила 444 370 рублей."
FJA5dldIi5ZP,https://sudact.ru/regular/doc/FJA5dldIi5ZP/,sudact.ru,Решение № 2-335/2020 2-335/2020~М-154/2020... :: СудАкт.ру,"07.02.1992 г. № 2300-1 «О защите прав потребителей», другими федеральными законами и принимаемыми в соответствии с ними иными нормативными правовыми актами РФ. На основании пунктов 1, 2, 5 статьи 4 Закона РФ от 07 февраля 1992 года N 2300-1 «О защите прав потребителей» (далее по тексту - Закон) продавец (исполнитель) обязан передать потребителю товар (выполнить работу, оказать услугу), качество которого соответствует договору."
HMQHNmxf731a,https://sudact.ru/regular/doc/HMQHNmxf731a/,sudact.ru,Решение № 2-1450/2021 2-1450/2021~М-4222/2020... :: СудАкт.ру,"ФИО1 обратился в суд с иском к ООО «Швейное королевство» о защите прав потребителя, указывая, что 29 мая 2020 и 11.06.2020 между истцом и ответчиком были заключены договоры купли-продажи оверлок Janome ML85 стоимостью 23 149 рублей и швейную (распошивальную) машинку Janome Cover Pro 7 Plus стоимостью 37 041 рубль. Указанные товары были заказаны и приобретены истцом через интернет-магазин ответчика, оплачен безналичным путем."
ygH0ZmEWXtK,https://sudact.ru/regular/doc/ygH0ZmEWXtK/,sudact.ru,Решение № 2-84/2021 2-84/2021~М-3/2021 М-3/2021 от... :: СудАкт.ру,"В соответствии с пунктом 6 статьи 13 Закона о защите прав потребителей при удовлетворении судом требований потребителя, установленных законом, суд взыскивает с изготовителя (исполнителя, продавца, уполномоченной организации или уполномоченного индивидуального предпринимателя, импортера) за несоблюдение в добровольном порядке удовлетворения требований потребителя штраф в размере пятьдесят процентов от суммы, присужденной судом в пользу потребителя."
d365WK1SnXL8,https://sudact.ru/regular/doc/d365WK1SnXL8/,sudact.ru,Решение № 2-844/2020 2-844/2020~М-310/2020... :: СудАкт.ру,"Согласно п. 1 ст. 29 Закона РФ ""О защите прав потребителей"" потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать: безвозмездного устранения недостатков выполненной работы (оказанной услуги); соответствующего уменьшения цены выполненной работы (оказанной услуги); безвозмездного изготовления другой вещи из однородного материала такого же качества или повторного выполнения работы, при этом потребитель обязан возвратить ранее переданную."
h9EcvY10CpWN,https://sudact.ru/regular/doc/h9EcvY10CpWN/,sudact.ru,Решение № 2-2451/2025 2-2451/2025~М-1995/2025... :: СудАкт.ру,"Истец считает, что его права нарушены действиями ответчиков, поскольку заказанная и оплаченная в полном объёме истцом мебель и комплексная услуга по доставке, сборке и монтажу кухонного гарнитура не была оказана своевременно. | В соответствии с абзацем 2 п. 1 ст. 29 Закона о защите прав потребителей потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать: безвозмездного устранения недостатков выполненной работы (оказанной услуги)."
zJyif1zBXuHu,https://sudact.ru/regular/doc/zJyif1zBXuHu/,sudact.ru,Решение № 2-319/2020 2-319/2020~М-60/2020... :: СудАкт.ру,"8 ст. 29 Закона Российской Федерации ""О защите прав потребителей"" потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе потребовать полного возмещения убытков, причиненных ему в связи с недостатками выполненной работы (оказанной услуги). Убытки возмещаются в сроки, установленные для удовлетворения соответствующих требований потребителя."
NXlFVcueusNG,https://sudact.ru/regular/doc/NXlFVcueusNG/,sudact.ru,Решение № 2-14/2020 2-14/2020(2-2023/2019...) :: СудАкт.ру,"При удовлетворении судом требований потребителя в связи с нарушением его прав, установленных Законом о защите прав потребителей, которые не были удовлетворены в добровольном порядке изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером), суд взыскивает с ответчика в пользу потребителя штраф независимо от того, заявлялось ли такое требование суду (пункт 6 статьи 13 Закона о защите прав потребителей)."
G4TM4cp6aPgO,https://sudact.ru/regular/doc/G4TM4cp6aPgO/,sudact.ru,Решение № 2-1376/2017 2-1376/2017~М-1759/2017... :: СудАкт.ру,"Статьей 29 данного закона предусмотрено, что потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать: безвозмездного устранения недостатков выполненной работы (оказанной услуги). | В силу статьи 30 Закона Российской Федерации ""О защите прав потребителей"" недостатки работы (услуги) должны быть устранены исполнителем в разумный срок, назначенный потребителем."
hrW58hVf9XV0,https://sudact.ru/regular/doc/hrW58hVf9XV0/,sudact.ru,Решение № 2-1835/2020 2-1835/2020(2-9352/2019...) :: СудАкт.ру,"Согласно ст. 22 Закона о защите прав потребителей требования потребителя о возврате уплаченной за товар денежной суммы, а также требование о возмещении убытков, причиненных потребителю вследствие продажи товара ненадлежащего качества, подлежат удовлетворению продавцом (изготовителем, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) в течение десяти дней со дня предъявления соответствующего требования."
qZ12yS80Ff1v,https://sudact.ru/regular/doc/qZ12yS80Ff1v/,sudact.ru,Решение № 2-4864/2020 от 29 июля 2020 г. по делу... :: СудАкт.ру,"потребителей, в частности о праве граждан на предоставлении информации (статьи 8-12), об ответственности за нарушение прав потребителей (статья 13), о возмещении вреда (статья 14), о компенсации морального вреда (статья 15), об альтернативной подсудности (пункт 2 статьи 17), а также об освобождении от уплаты государственной пошлины (пункт 3 статьи 17) в соответствии с."
EaGNj81Zabr,https://sudact.ru/regular/doc/EaGNj81Zabr/,sudact.ru,Решение № 2-3718/2019 2-9/2020 2-9/2020(2-3718/2019... :: СудАкт.ру,"в размере 50% от суммы, присужденной судом в пользу потребителя по п. 6 ст. 13 Закона Российской Федерации «О защите прав потребителей», а также расходы на заказ выписки из ЕГРН в размере 500 руб. Истец в судебное заседание не явился, извещен судом надлежащим образом о времени и месте рассмотрения дела."
44gsbu4dGBNQ,https://sudact.ru/regular/doc/44gsbu4dGBNQ/,sudact.ru,Решение № 2-3228/2024 2-3228/2024~М-2624/2024... :: СудАкт.ру,"6 статьи 29 и статьей 32 Закона о защите прав потребителей, является односторонним отказом от исполнения договора, а потому по смыслу статьи 450, пункта 1 статьи 450.1 и пункта 2 статьи 452 ГК РФ при обращении в суд с иском о признании договора расторгнутым соблюдение досудебного порядка урегулирования спора не требуется. | Пунктом 1 ст. 28 Закона о защите прав потребителей предусмотрены права потребителя в связи с нарушением исполнителем срока оказания услуги."
fiXHEle8cxrH,https://sudact.ru/regular/doc/fiXHEle8cxrH/,sudact.ru,Решение № 2-107/2020 2-107/2020(2-6267/2019...) :: СудАкт.ру,"Статья 29 Закона РФ от 07.02.1992 N 2300-1""О защите прав потребителей"" определяет, что потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать: безвозмездного устранения недостатков выполненной работы (оказанной услуги); соответствующего уменьшения цены выполненной работы (оказанной услуги); безвозмездного изготовления другой вещи из однородного материала такого же качества или повторного выполнения работы."
zhmojGgAwwrx,https://sudact.ru/regular/doc/zhmojGgAwwrx/,sudact.ru,Решение № 2-2739/2017 2-2739/2017~М-2066/2017... :: СудАкт.ру,Статья 29 Закона Российской Федерации «О защите прав потребителей» предусматривает права потребителя при обнаружении недостатков выполненной работы (оказанной услуги). | Также истцом заявлено требование о компенсации морального вреда и возложении на ООО «ДЕЗ (адрес)» штрафа за несоблюдение в добровольном порядке требований потребителей в соответствии с п.6 ст.13 Закона Российской Федерации «О защите прав потребителей».
hYbUa7Urh3W5,https://sudact.ru/regular/doc/hYbUa7Urh3W5/,sudact.ru,Решение № 2-963/2020 2-963/2020~М-293/2020... :: СудАкт.ру,"защите прав потребителей предусмотрено право заказчика отказаться от исполнения договора возмездного оказания услуг при условии оплаты исполнителю фактически понесенных им расходов. | Поскольку судом установлено нарушение прав истца как потребителя, в силу положений ст. 15 Закона о защите прав потребителей с каждого из ответчиков подлежит взысканию в пользу истца компенсация морального вреда, размер которой судом с учетом обстоятельств дела определяется в 2 000 рублей."
IG3OO15URBn,https://sudact.ru/regular/doc/IG3OO15URBn/,sudact.ru,Постановление № 44-Г-124/2018 44Г-124/2018... :: СудАкт.ру,"Статья 29 Закона о защите прав потребителей посвящена последствиям выполнения работы (оказания услуги) с недостатками и устанавливает правовые возможности потребителя в соответствующем случае. Согласно статье 30 Закона о защите прав потребителей недостатки работы (услуги) должны быть устранены исполнителем в разумный срок, назначенный потребителем."
tGHVr2Rx78ry,https://sudact.ru/regular/doc/tGHVr2Rx78ry/,sudact.ru,Решение № 2-4883/2020 2-4883/2020~М-4901/2020... :: СудАкт.ру,"Согласно пункту 1 статьи 31 Закона Российской Федерации «О защите прав потребителей» требования потребителя об уменьшении цены за выполненную работу (оказанную услугу), о возмещении расходов по устранению недостатков выполненной работы (оказанной услуги) своими силами или третьими лицами, а также о возврате уплаченной за работу (услугу) денежной суммы и возмещении убытков, причиненных в связи с отказом от исполнения договора, предусмотренные пунктом 1. статьи 28 и пунктами 1 и 4 статьи 29..."
fnpHqXEsViQX,https://sudact.ru/regular/doc/fnpHqXEsViQX/,sudact.ru,Решение № 2-3957/2018 2-3957/2018~М-3535/2018... :: СудАкт.ру,"Статьей 29 Закона РФ «О защите прав потребителей» предусмотрено, что потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе потребовать безвозмездного устранения недостатков выполненной работы (оказанной услуги). | В соответствии со статьей 15 Закона РФ «О защите прав потребителей» истец имеет право на возмещение морального вреда, причиненного нарушением его прав."
SHBRS4KIyAdE,https://sudact.ru/regular/doc/SHBRS4KIyAdE/,sudact.ru,Решение № 2-116/2020 2-116/2020(2-3189/2019...) :: СудАкт.ру,"К правоотношениям сторон подлежит применению Закон РФ «О Защите прав потребителей» с учетом содержащихся в п. 35 Постановления Пленума Верховного Суда РФ ""О рассмотрении судами гражданских дел по спорам о защите прав потребителей"" разъяснений о том, что при причинении вреда жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), а также вследствие непредоставления достоверной или."
e5iaAholP0WW,https://sudact.ru/regular/doc/e5iaAholP0WW/,sudact.ru,Решение № 2-111/2020 2-111/2020(2-1223/2019...) :: СудАкт.ру,"ФИО1 обратилась суд с иском к УК ООО «Ремонтстрой+» о защите прав потребителей, мотивируя требования тем, что с апреля 2018 года многоквартирный дом по адресу: (адрес), приняла в управление управляющая компания ООО «Ремонтстрой+». В рамках договора управления от 01.04.2018г. был принят тариф 13 рублей за кв.м. После года управления собственники заметили, что заявленных ремонтных работ на доме не производится, заявки не исполняются, финансовые отчеты не предоставляются."
cYIZ3teqSbQR,https://sudact.ru/regular/doc/cYIZ3teqSbQR/,sudact.ru,Решение № 2-3858/2020 2-3858/2020~М-1643/2020... :: СудАкт.ру,"2 ч. 1 ст. 29 Закона о защите прав потребителей, потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать безвозмездного устранения недостатков выполненной работы (оказанной услуги). Оценив представленные доказательства в их совокупности, установив юридически значимые для дела обстоятельства, суд приходит к выводу о том, что недостатки по договору № от ДД.ММ.ГГГГ допущены по вине ответчика, в связи..."
uNnAL7AINnmK,https://sudact.ru/regular/doc/uNnAL7AINnmK/,sudact.ru,Решение № 2-282/2020 2-282/2020(2-4327/2019...) :: СудАкт.ру,"На основании изложенного просит обязать СПАО «Ингосстрах» устранить некачественный ремонт по договору КАСКО, взыскать неустойку за нарушение сроков проведения ремонта в размере 33 584 руб. 52 коп., расходы по доставке транспортного средства до места ремонта и обратно – 6 662 руб., штраф в соответствии с Законом РФ ""О защите прав потребителей""."
4R6JU5dS08gV,https://sudact.ru/regular/doc/4R6JU5dS08gV/,sudact.ru,Решение № 2-116/2020 2-7988/2019 от 12 января 2020... :: СудАкт.ру,"Согласно статьи 19 Закона РФ ""О защите прав потребителей"", потребитель вправе предъявить предусмотренные статьей 18 настоящего Закона требования к продавцу (изготовителю, уполномоченной организации или уполномоченному индивидуальному предпринимателю, импортеру) в отношении недостатков товара, если они обнаружены в течение гарантийного срока или срока годности. Исходя из преамбулы, статьи 20 Закона РФ от 07.02.1992 N 2300-1 ""О защите прав потребителей"" и пункта 2 статьи 475 ГК РФ..."
nUaFwGkUmRHj,https://sudact.ru/regular/doc/nUaFwGkUmRHj/,sudact.ru,Решение № 2-11604/2023 2-11604/2023~М0-9020/2023... :: СудАкт.ру,"В силу пункта 6 статьи 13 Закона о защите прав потребителей, при удовлетворении судом требований потребителя, установленных законом, суд взыскивает с изготовителя (исполнителя, продавца, уполномоченной организации или уполномоченного индивидуального предпринимателя, импортера) за несоблюдение добровольного порядка удовлетворения требований потребителя штраф в размере пятидесяти процентов от суммы, присужденной судом в пользу потребителя."
UeHswTmOk86R,https://sudact.ru/regular/doc/UeHswTmOk86R/,sudact.ru,Решение № 2-2445/2019 2-93/2020 от 27 января 2020... :: СудАкт.ру,"Исходя из преамбулы и пункта 1 статьи 20 Закона о защите прав потребителей под существенным недостатком товара (работы, услуги), при возникновении которого наступают правовые последствия, предусмотренные статьями 18 и 29 Закона, следует понимать: неустранимый недостаток товара (работы, услуги) - недостаток, который не может быть устранен посредством проведения мероприятий по его устранению с целью приведения товара (работы, услуги) в соответствие с обязательными требованиями"
zfvhZ7h0qIxW,https://sudact.ru/regular/doc/zfvhZ7h0qIxW/,sudact.ru,Решение № 2-394/2025 2-394/2025~М-265/2025... :: СудАкт.ру,"Пункт 6 статьи 13 Закона о защите прав потребителей предусматривает, что при удовлетворении судом требований потребителя, установленных законом, суд взыскивает с уполномоченной организации за несоблюдение в добровольном порядке удовлетворения требований потребителя штраф в размере пятидесяти процентов от суммы, присужденной судом в пользу потребителя."
c6j46it4lXNa,https://sudact.ru/regular/doc/c6j46it4lXNa/,sudact.ru,Решение № 2-1357/2019 2-33/2020 2-33/2020... :: СудАкт.ру,"Данное требование соответствует положениям статьи 29 Закона Российской Федерации ""О защите прав потребителей"" и не является по своей природе повторным взысканием страхового возмещения со страховщика. В пункте 7 Постановления Пленума Верховного Суда Российской Федерации от 29.09.1994 г. N7 ""О практике рассмотрения судами дел с защитой прав потребителей"" разъяснено, что по общему правилу бремя доказывания обстоятельств..."
AOvMR0MbCMU5,https://sudact.ru/regular/doc/AOvMR0MbCMU5/,sudact.ru,Решение № 2-1807/2020 2-1807/2020~М-1369/2020... :: СудАкт.ру,"В соответствии с пунктом 1 статьи 4 Закона Российской Федерации «О защите прав потребителей» продавец (исполнитель) обязан передать потребителю товар (выполнить работу, оказать услугу), качество которого соответствует договору. | Выполненные действия: механический ремонт, замена модульных элементов. Особые отметки: обслуживание через отправку в СЦ производителя (в процессе ремонта были выполнены следующие работы: замена камеры). Оборудование возвращено 29.04.2020."
xqYAVqrmG6oO,https://sudact.ru/regular/doc/xqYAVqrmG6oO/,sudact.ru,Решение № 2-2973/2020 2-2973/2020~М-1674/2020... :: СудАкт.ру,"Согласно части 5 статьи 28 Закона РФ «О защите прав потребителей» в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения работы (оказания."
TMFNEDT5jaxw,https://sudact.ru/regular/doc/TMFNEDT5jaxw/,sudact.ru,Решение № 2-1202/2020 2-215/2021 2-215/2021... :: СудАкт.ру,"В договоре о выполнении работ (оказании услуг) может предусматриваться срок выполнения работы (оказания услуги), если указанными правилами он не предусмотрен, а также срок меньшей продолжительности, чем срок, установленный указанными правилами. | С учетом положений абзац 4 пункта 5 статьи 28 Закона о защите прав потребителей, истцом уменьшена неустойка до суммы 43 800 руб. Суд находит данный расчет соответствующим вышеприведенным правовым нормам."
ejYcqIsTl36v,https://sudact.ru/regular/doc/ejYcqIsTl36v/,sudact.ru,Решение № 2-2249/2019 2-504/2020 от 14 апреля 2020... :: СудАкт.ру,"Статьей 28 Закона РФ ""О защите прав потребителей"" предусмотрено, что в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения работы (оказания услуги)."
