docid,url,domain,title,passage
uPBnfGYfIAmK,https://sudact.ru/regular/doc/uPBnfGYfIAmK/,sudact.ru,Решение № 2-303/2019 2-9/2020 2-9/2020(2-303/2019...) :: СудАкт.ру,"В соответствии с частью 3 статьи 35 Закона Российской Федерации «О защите прав потребителей» исполнитель освобождается от ответственности за полную или частичную утрату (повреждение) материала (вещи), принятого им от потребителя, если потребитель предупрежден исполнителем об особых свойствах материала (вещи), которые могут повлечь за собой его полную или частичную утрату (повреждение) либо если указанные свойства материала (вещи) не могли быть."
hDVwlrm5jIbg,https://sudact.ru/regular/doc/hDVwlrm5jIbg/,sudact.ru,Решение № 2-143/2020 2-3855/2019 от 16 января 2020... :: СудАкт.ру,"5 п. 1 ст. 35 Закона РФ ""О защите прав потребителей"" в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю двукратную цену утраченного."
DnDKACLnBZ7,https://sudact.ru/regular/doc/DnDKACLnBZ7/,sudact.ru,Решение № 2-1107/2019 2-1107/2019~М-782/2019... :: СудАкт.ру,"В силу пункта 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» если работа выполняется полностью или частично из материала (с вещью) потребителя, исполнитель отвечает за сохранность этого материала (вещи) и правильное его использование. Исполнитель обязан: предупредить потребителя о непригодности или недоброкачественности переданного потребителем материала (вещи); представить отчет об израсходовании материала и возвратить его остаток. В случае полной или частичной утраты..."
B6m6axFiG5Up,https://sudact.ru/regular/doc/B6m6axFiG5Up/,sudact.ru,Решение № 2-2784/2020 2-345/2021 2-345/2021... :: СудАкт.ру,"35 Закона о защите прав потребителей установлена обязанность исполнителя возместить двукратную стоимость утраченного или поврежденного материала (вещи), а также понесенные потребителем расходы. Если требование потребителя не было удовлетворено исполнителем добровольно, цена утраченного (поврежденного) материала (вещи) определяется судом исходя из цены, существующей на день вынесения решения в том месте, в котором требование потребителя должно было быть удовлетворено исполнителем (п. 2 ст..."
9xUCtLJ9m3HR,https://sudact.ru/regular/doc/9xUCtLJ9m3HR/,sudact.ru,Решение № 2-496/2025 2-496/2025~М-126/2025... :: СудАкт.ру,"На основании пункта 37 постановления Пленума Верховного Суда РФ от ДД.ММ.ГГГГ № <...> ""О рассмотрении судами гражданских дел по спорам о защите прав потребителей"" при определении размера подлежащего возмещению вреда, причиненного потребителю полной или частичной утратой либо повреждением материала (вещи), переданного заказчиком исполнителю для выполнения работы, следует учитывать, что статьей 35 Закона о защите прав потребителей установлена обязанность исполнителя возместить."
1WquChZlLAlg,https://sudact.ru/regular/doc/1WquChZlLAlg/,sudact.ru,Решение № 2-23/2020 2-23/2020(2-383/2019...) :: СудАкт.ру,"В соответствии с частью 1 статьи 35 Закона Российской Федерации «О защите прав потребителей» если работа выполняется полностью или частично из материала (с вещью) потребителя, исполнитель отвечает за сохранность этого материала (вещи) и правильное его использование. Исполнитель обязан: предупредить потребителя о непригодности или недоброкачественности переданного потребителем материала (вещи); представить отчет об израсходовании материала и возвратить его остаток."
AbxlNmSix0Q,https://sudact.ru/regular/doc/AbxlNmSix0Q/,sudact.ru,Решение № 2-2403/2017 2-2403/2017~М-2218/2017... :: СудАкт.ру,"Главой 3 «Защита прав потребителей при выполнении работ (оказании услуг)» Закона ""О защите прав потребителей"" в статьях 28, 30, 31 определены виды ответственности за нарушение сроков выполнения работ (оказания услуг), за нарушение сроков устранения недостатков выполненной работы (оказанной услуги), за нарушение сроков удовлетворения отдельных требований потребителя, в том числе требования потребителя об уменьшении цены за выполненную работу (оказанную услугу. ), о возмещении расходов по..."
Its4p1mA2Lbq,https://sudact.ru/regular/doc/Its4p1mA2Lbq/,sudact.ru,Решение № 2-424/2019 2-8/2020 2-8/2020(2-424/2019...) :: СудАкт.ру,"(вещи), а также рас ходы, понесенные потребителем. В соответствии с пунктом 2 статьи 35 Закона «О защите прав потребителей» цена утраченного (поврежденного) материала (вещи) определяется, исходя из цены материала (вещи), существовавшей в том месте, в котором требование потребителя должно было быть удовлетворено исполнителем в день добровольного удовлетворения такого требования или в день вынесения судебного решения, если требование потребителя добровольно удовлетворено не было."
EVaTwapXFJ6W,https://sudact.ru/regular/doc/EVaTwapXFJ6W/,sudact.ru,Решение № 2-1138/2017 от 25 апреля 2017 г. по делу... :: СудАкт.ру,"Согласно положениям ст. 35 Закона РФ «О защите прав потребителя», в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи) аналогичного качества - возместить потребителю двукратную цену утраченного (поврежденного)."
wKVnsHe6BpbT,https://sudact.ru/regular/doc/wKVnsHe6BpbT/,sudact.ru,Решение № 2-4962/2017 2-4962/2017~М-4332/2017... :: СудАкт.ру,"В соответствии со ст. 35 Закона РФ от 07.02.1992 N 2300-1 ""О защите прав потребителей"", в случае полной или частичной утраты (повреждения) материала (вещи), принятого от потребителя, исполнитель обязан в трехдневный срок заменить его однородным материалом (вещью) аналогичного качества и по желанию потребителя изготовить изделие из однородного материала (вещи) в разумный срок, а при отсутствии однородного материала (вещи)."
luQO6RgzTBmC,https://sudact.ru/regular/doc/luQO6RgzTBmC/,sudact.ru,Решение № 2-805/2017 2-805/2017 ~ М-693/2017... :: СудАкт.ру,"возместить потребителю двукратную цену утраченного (поврежденного) материала (вещи), а также расходы, понесенные потребителем. В п. 28 постановления Пленума Верховного Суда Российской Федерации от 28 июня 2012 г. № 17 «О рассмотрении судами гражданских дел по спорам о защите прав потребителей» разъяснено, что при разрешении требований потребителей необходимо учитывать, что бремя доказывания обстоятельств..."
BtKD92kZ27LA,https://sudact.ru/regular/doc/BtKD92kZ27LA/,sudact.ru,Решение № 2-2060/2018 2-2060/2018~М-1748/2018... :: СудАкт.ру,"Частью 1 статьи 901 Гражданского кодекса Российской Федерации установлено, что хранитель отвечает за утрату, недостачу или повреждение вещей, принятых на хранение, по основаниям, предусмотренным статьей 401 Гражданского кодекса Российской Федерации. В соответствии с пунктом 1 статьи 4 Закона Российской Федерации ""О защите прав потребителей"" продавец (исполнитель) обязан передать потребителю товар (выполнить работу, оказать услугу), качество которой соответствует договору."
