docid,source_url,status,raw_act_path,raw_text_sha256,note
k2cPUTq3HDrX,https://sudact.ru/regular/doc/k2cPUTq3HDrX/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_k2cPUTq3HDrX.txt,4fd6307b459740f8eec99bc84a2be920430a106aca6d48613160ff9eb7ea8eaa,
PRsbw5Saq5VW,https://sudact.ru/regular/doc/PRsbw5Saq5VW/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_PRsbw5Saq5VW.txt,d417eca74db577714df4d7d4642fccc5755a40f23331c9a640800e7dd2b47af9,
djw9QhNugpNF,https://sudact.ru/regular/doc/djw9QhNugpNF/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_djw9QhNugpNF.txt,0226dc74667aad3139d748b2ac98e7233545f7a3359cbf67b7520e713bafee16,
iX3Ly6r8T7WO,https://sudact.ru/regular/doc/iX3Ly6r8T7WO/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_iX3Ly6r8T7WO.txt,567666290972ce8c9aab4f7fdde2560a4abfe6eeaa0acf69c3178da3f2ca7fab,
ubkSUbequjg9,https://sudact.ru/regular/doc/ubkSUbequjg9/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_ubkSUbequjg9.txt,56bfd57fb95999692642545713c570c31d1edda5c9de07dc4bb099012fbb0e8a,
L6OX0C4vODr8,https://sudact.ru/regular/doc/L6OX0C4vODr8/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_L6OX0C4vODr8.txt,fae758b9e5b8cfd67963a8eedb1191a517cbbccb7c3ba5fa866628a6c9443ab1,
trH3J3RlerN5,https://sudact.ru/regular/doc/trH3J3RlerN5/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_trH3J3RlerN5.txt,ef45475cc2f79d8ba302e8f45de0d37438427c049778c75552e98d87fcb4cbef,
i0B35yZwIzoX,https://sudact.ru/regular/doc/i0B35yZwIzoX/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_i0B35yZwIzoX.txt,d0239c22dc274aca361f60c805ff8f87e3e1504ebba43e06b2794a444765b421,
52yel0MbTAQv,https://sudact.ru/regular/doc/52yel0MbTAQv/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_52yel0MbTAQv.txt,7e4cf3d15b51105ca4b74fa0a1122c86618f19dcabe26d13a853f1818aca8509,
awc1JLDcrjU1,https://sudact.ru/regular/doc/awc1JLDcrjU1/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_awc1JLDcrjU1.txt,a203c92409d67320fdbf84e66ab03f033e1c358a3f50858929a1fdecab943d44,
fQ9CnnwDk75h,https://sudact.ru/regular/doc/fQ9CnnwDk75h/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_fQ9CnnwDk75h.txt,1bfc63743e8cf9e75f7f78bc3f0228cebeb80a9ed50f34c04b04744bb0e58004,
etduQEx0I5Wv,https://sudact.ru/regular/doc/etduQEx0I5Wv/,fetched,D:/YandexDisk/Legal-projects/zpp-consult/data/raw_acts/act_etduQEx0I5Wv.txt,378839a8d3d332baa6c72f915e5c45a0b6bb603a2929ec6b1655c75753c722eb,
