docid,url,domain,title,passage
envlLlHKNexZ,https://sudact.ru/regular/doc/envlLlHKNexZ/,sudact.ru,Решение № 2-2049/2020 2-2049/2020~М-1397/2020... :: СудАкт.ру,"1992 года № 2300-1 ""О защите прав потребителей"" ""запрещается обусловливать приобретение одних товаров (работ, услуг) обязательным приобретением иных товаров (работ, услуг)"".Кроме того, при решении вопроса о соблюдении требований, установленных пунктами 9 и 16 части 4 статьи 5 Закона № 353-ФЗ, возлагающих на кредитора обязанность по доведению в числе общей информации об условиях предоставления, использования и возврата потребительского кредита."
TmsdMbd6SWbB,https://sudact.ru/regular/doc/TmsdMbd6SWbB/,sudact.ru,Решение № 2-2080/2024 2-2080/2024~М-709/2024... :: СудАкт.ру,"Статьей 15 Закона РФ «О защите прав потребителей» предусмотрено, что моральный вред, причиненный потребителю вследствие нарушения изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) прав потребителя, предусмотренных законами и правовыми актами Российской Федерации, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
ebtVncIUeTZ,https://sudact.ru/regular/doc/ebtVncIUeTZ/,sudact.ru,Решение № 2-3024/2020 2-73/2021 2-73/2021... :: СудАкт.ру,"Финансовый уполномоченный по правам потребителей финансовых услуг в сфере страхования ФИО3 по результатам рассмотрения обращения ФИО1 от 24.08.2020 года, вынес 10.09.2020 года решение № (л.д.31-37) об отказе в удовлетворении заявления. | Доказательств того, что имело место, запрещенное ст. 16 Закона РФ «О защите прав потребителей» навязывание услуг при условии приобретения иных услуг, в материалах дела не имеется."
SW8mtYL4Ca5,https://sudact.ru/regular/doc/SW8mtYL4Ca5/,sudact.ru,Решение № 2-1199/2023 2-1199/2023~М-727/2023... :: СудАкт.ру,"Заключение договора страхования не противоречит требованиям закона и не может рассматриваться как навязанная услуга по смыслу положения статьи 16 Закона «О защите прав потребителей». В соответствии с частью 1 статьи 56 Гражданского процессуального кодекса Российской Федерации каждая сторона должна доказать те обстоятельства, на которые она ссылается как на основания своих требований либо возражений."
A0LlEwfLCJbW,https://sudact.ru/regular/doc/A0LlEwfLCJbW/,sudact.ru,Решение № 2-7378/2018 от 14 ноября 2018 г. по делу... :: СудАкт.ру,"Такие условия соглашения должны квалифицироваться как навязываемая услуга, что противоречит п.2 ст.16 Закона РФ «О защите прав потребителей».Пункт 2 ст.935 ГК РФ предусматривает, что обязанность страховать свою жизнь или здоровье не может быть возложена на гражданина по закону. Вместе с тем, положения о возложении обязанностей страхования жизни заемщика, не были включены в условия заключенного кредитного договора."
9yEYiEkZrH1s,https://sudact.ru/regular/doc/9yEYiEkZrH1s/,sudact.ru,Решение № 2-6711/2019 2-6711/2019~М-5945/2019... :: СудАкт.ру,"Услуга страхования является навязанной и противоречит положениям пункта 1 статьи 16 Закона «О защите прав потребителей». Истец считает, что при заключении кредитного договора банк не вправе требовать от заемщика осуществления какого либо личного страхования, поскольку данное требование не имеет под собой правовой основы, не относится к предмету кредитного договора и является навязанной услугой и просит взыскать с Банка ВТБ (ПАО) денежные средства..."
K4vajruoDnd1,https://sudact.ru/regular/doc/K4vajruoDnd1/,sudact.ru,Решение № 2-1543/2020 2-72/2021 2-72/2021... :: СудАкт.ру,"Нарушение пункта 2 статьи 16 Закона РФ ""О защите прав потребителей"" влечет за собой недействительность части договора, поскольку банк обусловил выдачу кредита обязательностью заключения договора страхования. В силу пункта 2 статьи 935 Гражданского кодекса Российской Федерации личное страхование жизни или здоровья является добровольным, не может никем быть возложено на гражданина в качестве обязательства, обусловливающего предоставление ему другой самостоятельной услуги."
E0AuTM2x496w,https://sudact.ru/regular/doc/E0AuTM2x496w/,sudact.ru,Решение № 2-6296/2020 2-6296/2020~М-4588/2020... :: СудАкт.ру,"представителя истца ФИО2, рассмотрев в открытом судебном заседании гражданское дело по иску. ФИО1 к ООО «Авто Ритейл Диамант» о взыскании стоимости навязанных услуг, неустойки, штрафа, компенсации морального вреда | Суд не усматривает в действиях ответчика запрещенного статьей 16 Закона «О защите прав потребителей» навязывания услуг, учинения препятствий для внимательного ознакомления с документами, а также факта отказа со стороны ответчика в предоставлении более подробной информации."
5D14XXTO7DLV,https://sudact.ru/regular/doc/5D14XXTO7DLV/,sudact.ru,Решение № 2-1098/2021 2-1098/2021~М-30/2021... :: СудАкт.ру,"Банк навязал истцу приведённые дополнительные услуги и обусловил предоставление кредита обязательным приобретением спорных дополнительных услуг, нарушив право истца на свободный выбор услуг. | Абзацем 2 части 1 статьи 16 Закона РФ «О защите прав потребителей», предусмотрено, что если в результате исполнения договора, ущемляющего права потребителя, у него возникли убытки, они подлежат возмещению изготовителем) исполнителем, продавцом) в полном объеме."
vEYzUwo3klZt,https://sudact.ru/regular/doc/vEYzUwo3klZt/,sudact.ru,Решение № 2-353/2019 от 16 декабря 2019 г. по делу... :: СудАкт.ру,"На основании статьи 32 ФЗ «О защите прав потребителей» она написала заявление о том, что отказывается в полном объёме от Договора возмездного оказания услуг «Комплексная услуга Автовладельцу» («Помощь на дорогах») и просила расторгнуть этот договор и вернуть ей 240 000 рублей. Заявление было отправлено по почте ДД.ММ.ГГГГ."
CsVce7Qv37gw,https://sudact.ru/regular/doc/CsVce7Qv37gw/,sudact.ru,Решение № 2-1037/2021 2-1037/2021~М-688/2021... :: СудАкт.ру,"Таким образом, заключение договора страхования в рамках кредитного договора не противоречит пункту 2 статьи 16 Закона РФ «О защите прав потребителей». Учитывая изложенное, каких-либо обстоятельств, свидетельствующих о навязывании ФИО1 договора страхования, либо о том, что данная услуга явилась условием для предоставления банковских услуг, суд не усматривает. Истцом в основание иска заявлено о досрочном погашении задолженности по кредитному договору с АО «Тойота Банк»."
pxYJYWBZTG5j,https://sudact.ru/regular/doc/pxYJYWBZTG5j/,sudact.ru,Решение № 2-1081/2020 2-143/2021 2-143/2021... :: СудАкт.ру,"Страховая услуга была навязана заемщику сотрудником банка, оформлявшим кредит. | Таким образом, у суда не имеется оснований для выводов о ""навязанности"" оспариваемой истцом услуги и о нарушениях процедуры заключения кредитного договора, предусмотренных статьей 16 Закона РФ ""О защите прав потребителей"" и п. 10 ст. 7 Федерального закона ""О потребительском кредите (займе)"", в связи с чем, требования истца удовлетворению в данной части не подлежат."
QWaAvZwe4Qx5,https://sudact.ru/regular/doc/QWaAvZwe4Qx5/,sudact.ru,Постановление № 44Г-98/2019 4Г-767/2019 от 23 июня... :: СудАкт.ру,"Указанным законом установлены обязательные требования, которым в силу норм пункта 1 статьи 422 Гражданского кодекса Российской Федерации должен соответствовать договор потребительского кредита (займа), а несоблюдение таких предписаний в силу прямого указания в пункте 1 статьи 16 Закона Российской Федерации «О защите прав потребителей» влечет недействительность названных положений договора."
jOo3LEgnEbQZ,https://sudact.ru/regular/doc/jOo3LEgnEbQZ/,sudact.ru,Решение № 2-1284/2023 2-1284/2023~М-626/2023 М-626/2023 от 16...,"Статьей 32 Закона о защите прав потребителей установлено право потребителя отказаться от исполнения договора оказании услуг в любое время при условии оплаты исполнителю фактически понесенных им расходов, связанных с исполнением обязательств по данному договору и при этом не предусматривается удержание исполнителем полученной оплаты по договору."
sXOzeo6TOBl,https://sudact.ru/regular/doc/sXOzeo6TOBl/,sudact.ru,Решение № 2-3441/2020 от 23 ноября 2020 г. по делу... :: СудАкт.ру,"В судебном заседании ФИО1 иск поддержала в полном объеме, пояснив, что кредит ей был предоставлен под условием обязательного подключения к программе добровольного страхования, тем самым услуга ей была навязана при заключении договора. | договора в материалах дела отсутствуют. Нарушения ответчиком статьи 16 Закона РФ от 7 февраля 1992 г. № 2300-1 «О защите прав потребителей» судом не установлено, в связи с чем суд не находит правовых оснований для удовлетворения требований истца."
4lxVIPUNKglJ,https://sudact.ru/regular/doc/4lxVIPUNKglJ/,sudact.ru,Решение № 2-1328/2017 от 9 июля 2017 г. по делу... :: СудАкт.ру,"силу статьи 168 ГК РФ, статьи 16 Закона РФ «О защите прав потребителей» недопустимо. Полагала, что размер взыскиваемой с нее (ответчицы) неустойки на просроченную сумму основного долга и пени за несвоевременное внесение минимального платежа чрезмерно завышен, не соответствует последствиям нарушения обязательств."
wcc2Nwwl3n6V,https://sudact.ru/regular/doc/wcc2Nwwl3n6V/,sudact.ru,Решение № 2-584/2021 2-584/2021~М-395/2021... :: СудАкт.ру,"Статья 32 Закона о защите прав потребителей устанавливает право потребителя на безусловный отказ от исполнения договора вне зависимости от правомерности поведения исполнителя, и не устанавливает такой специальной меры ответственности исполнителя как неустойка за просрочку возврата уплаченной по договору стоимости услуг при добровольном отказе потребителя от исполнения договора и получения таких услуг."
9xqNlIbQlyxm,https://sudact.ru/regular/doc/9xqNlIbQlyxm/,sudact.ru,Решение № 2-3145/2018 2-320/2019 2-320/2019... :: СудАкт.ру,"Наличие в действиях Банка запрещенного статьей 16 Закона РФ «О защите прав потребителей», навязывания приобретения услуг при условии приобретения иных услуг, доведение до потребителя неполной информации об оказанных услугах, по материалам дела не установлено. Согласно ст.958 ГК РФ договор страхования прекращается до наступления срока, на который он был заключен, если после его вступления в силу возможность наступления страхового случая отпала..."
K5LBBWYaIFUW,https://sudact.ru/regular/doc/K5LBBWYaIFUW/,sudact.ru,Решение № 2-1616/2020 2-1616/2020~М-617/2020... :: СудАкт.ру,"ФИО47) признать списанные за навязанные услуги по управлению просмотром и видеотеке (Видеопрокат Amediateka Home (категория ФИО48), в результате автоплатежа в пользу ПАО «Ростелеком» с лицевого счёта истца в ПАО «Сбербанк России» денежные средства подлежащими возврату владельцу | Пунктом ФИО115 ст.ФИО116 Закона «О защите прав потребителей» установлен перечень обязательной информации о товарах (работах, услугах)."
6OMEZDw1B3l4,https://sudact.ru/regular/doc/6OMEZDw1B3l4/,sudact.ru,Решение № 2-1541/2019 от 23 сентября 2019 г. по... :: СудАкт.ру,"о защите прав потребителей применяется в части, не урегулированной специальными законами. Согласно пункту 1 статьи 16 Закона ""О защите прав потребителей"" условия договора, ущемляющие права потребителя по сравнению с правилами, установленными законами или иными правовыми актами Российской Федерации в области защиты прав потребителей, признаются недействительными."
ea0SgeM6fU6h,https://sudact.ru/regular/doc/ea0SgeM6fU6h/,sudact.ru,Решение № 2-941/2020 2-941/2020~М-447/2020... :: СудАкт.ру,"В соответствии со статьей 10 Закона о защите прав потребителей исполнитель обязан своевременно предоставлять потребителю необходимую и достоверную информацию, включая цену и условия предоставления услуги, а также информацию о правилах ее оказания. Согласно пункту 1 статьи 12 этого же закона, если потребителю не предоставлена возможность незамедлительно получить при заключении договора информацию об услуге..."
1RxwxVY6Q3YQ,https://sudact.ru/regular/doc/1RxwxVY6Q3YQ/,sudact.ru,Решение № 2-317/2020 2-317/2020~М-216/2020... :: СудАкт.ру,"Согласно статье 15 Закона РФ «О защите прав потребителей» моральный вред, причиненный потребителю вследствие нарушения изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) прав потребителя, предусмотренных законами и правовыми актами Российской Федерации, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
q0Zr7E4oBOWH,https://sudact.ru/regular/doc/q0Zr7E4oBOWH/,sudact.ru,Решение № 2-3480/2018 от 11 сентября 2018 г. по... :: СудАкт.ру,"Соответственно суд соглашается с доводами истца о том, что приобретение указанного оборудования не было навязано оператором и услуга связи не была поставлена в зависимость от приобретения данного оборудования именно у оператора. В соответствии с п.1 ст. 10 Закона «О защите прав потребителей» Изготовитель (исполнитель, продавец) обязан своевременно предоставлять потребителю необходимую и достоверную информацию о товарах (работах, услугах), обеспечивающую возможность их правильного выбора."
IGatj9CndNrz,https://sudact.ru/regular/doc/IGatj9CndNrz/,sudact.ru,Решение № 2-200/2019 2-200/2019(2-3621/2018...) :: СудАкт.ру,"Статья 14 Закона о защите прав потребителей предусматривает, что вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Вред, причиненный вследствие недостатков работы или услуги, подлежит возмещению исполнителем."
17KhMs8uDxmn,https://sudact.ru/regular/doc/17KhMs8uDxmn/,sudact.ru,Решение № 2-2624/2017 от 20 июня 2017 г. по делу... :: СудАкт.ру,"В соответствии со статьей 14 Закона РФ «О защите прав потребителей» вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Право требовать возмещения вреда, причиненного вследствие недостатков товара (работы, услуги), признается за любым потерпевшим независимо от того, состоял он в договорных отношениях с продавцом (исполнителем) или нет."
UMSVHkiyiN6Q,https://sudact.ru/regular/doc/UMSVHkiyiN6Q/,sudact.ru,Решение № 2-1042/2017 от 6 декабря 2017 г. по делу... :: СудАкт.ру,"В соответствии с п.1 ст.14 Закона «О защите прав потребителей» вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Согласно пункту 1 статьи 38 Федерального закона от 26.03.2003 г. N 35-ФЗ ""Об электроэнергетике"" субъекты электроэнергетики, обеспечивающие поставки электрической энергии потребителям электрической энергии..."
bgSVj285E3ZP,https://sudact.ru/regular/doc/bgSVj285E3ZP/,sudact.ru,Решение № 2-2425/2015 2-2425/2015~М-2779/2015... :: СудАкт.ру,"применяться общие положения Закона о защите прав потребителей, в частности о праве граждан на предоставление информации (статьи 8 - 12), об ответственности за нарушение прав потребителей (статья 13), о возмещении вреда (статья 14), о компенсации морального вреда (статья 15), об альтернативной подсудности (пункт 2 статьи 17), а также об освобождении от уплаты государственной пошлины."
C9SrxQGQwsxa,https://sudact.ru/regular/doc/C9SrxQGQwsxa/,sudact.ru,Решение № 2-2799/2020 2-2799/2020~М-2605/2020... :: СудАкт.ру,"При этом в соответствии со статьей 1098 Гражданского кодекса РФ и пунктом 5 статьи 14 Закона РФ «О защите прав потребителей» исполнитель услуги освобождается от ответственности в случае, если докажет, что вред возник вследствие непреодолимой силы или нарушения потребителем установленных правил пользования товаром, результатами работы, услуги или их хранения."
eNap3egF8yYP,https://sudact.ru/regular/doc/eNap3egF8yYP/,sudact.ru,Решение № 2-575/2019 2-575/2019(2-7340/2018...) :: СудАкт.ру,"Согласно статье 14 (пункты 1, 2) Закона о защите прав потребителей вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Право требовать возмещения вреда, причиненного вследствие недостатков товара (работы, услуги), признается за любым потерпевшим независимо от того, состоял он в договорных отношениях с продавцом (исполнителем) или нет."
2CFuVIPm27d0,https://sudact.ru/regular/doc/2CFuVIPm27d0/,sudact.ru,Решение № 2-3705/2017 от 26 ноября 2017 г. по делу... :: СудАкт.ру,"На основании статьи 14 (пункты 1, 2, 3) Закона о защите прав потребителей, вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Право требовать возмещения вреда, причиненного вследствие недостатков товара (работы, услуги), признается за любым потерпевшим независимо от того, состоял он в договорных отношениях с продавцом (исполнителем) или нет."
TDpRFW3KQ4xW,https://sudact.ru/regular/doc/TDpRFW3KQ4xW/,sudact.ru,Решение № 2-374/2020 2-374/2020(2-5473/2019...) :: СудАкт.ру,"Статьей 7 Закона РФ от. ДД.ММ.ГГГГ № «О защите прав потребителей» установлено право потребителя на то, чтобы услуга не причиняла вред его имуществу. При этом статьей 14 Закона РФ от ДД.ММ.ГГГГ № «О защите прав потребителей» предусмотрено, что право требовать возмещения вреда, причиненного вследствие недостатков товара (работы, услуги), признается за любым потерпевшим независимо от того, состоял он в договорных отношениях с продавцом (исполнителем) или нет."
rzLiynLmxaxN,https://sudact.ru/regular/doc/rzLiynLmxaxN/,sudact.ru,Решение № 01070/2018 2-2448/2018 2-8/2019 2-8/2019... :: СудАкт.ру,"Статьей 7 Закона «О защите прав потребителей» предусмотрено, что потребитель имеет право на то, чтобы товар (работа, услуга) при обычных условиях его использования, хранения, транспортировки и утилизации был безопасен для жизни, здоровья потребителя, окружающей среды, а также не причинял вред имуществу потребителя."
k2cPUTq3HDrX,https://sudact.ru/regular/doc/k2cPUTq3HDrX/,sudact.ru,Решение № 2-1207/2016 2-18/2017 от 16 мая 2017 г. по... :: СудАкт.ру,"В силу статьи 14 Закона Российской Федерации ""О защите прав потребителей"" вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. Право требовать возмещения вреда, причиненного вследствие недостатков услуги, признается за любым потерпевшим независимо от того, состоял он в договорных отношениях с продавцом (исполнителем) или нет."
PRsbw5Saq5VW,https://sudact.ru/regular/doc/PRsbw5Saq5VW/,sudact.ru,Решение № 2-2141/2020 2-2141/2020~М-1552/2020... :: СудАкт.ру,"В соответствии со ст. 14 Закона РФ «О защите прав потребителей», имущественная ответственность за вред, причиненный вследствие недостатков товара (работы, услуги), вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме."
djw9QhNugpNF,https://sudact.ru/regular/doc/djw9QhNugpNF/,sudact.ru,Решение № 2-290/2020 2-290/2020(2-3726/2019...) :: СудАкт.ру,"Заслуживает внимания также и то обстоятельство, что ООО «Сигма-Юг» по отношению к истцу является лицом, оказывающим услугу по содержанию общего имущества многоквартирного дома. В соответствии со статьями 7, 14 Закона о защите прав потребителей истец как потребитель вправе рассчитывать на безопасность и качество услуг. Вред, причиненный потребителю вследствие недостатков услуг, подлежит возмещению исполнителем в полном объеме независимо от его вины."
iX3Ly6r8T7WO,https://sudact.ru/regular/doc/iX3Ly6r8T7WO/,sudact.ru,Решение № 2-123/2020 2-123/2020(2-2806/2019...) :: СудАкт.ру,"Согласно пункту 1 статьи 7 Закона РФ ""О защите прав потребителей"" потребитель имеет право на то, чтобы товар (работа, услуга) при обычных условиях его использования, хранения, транспортировки и утилизации был безопасен для жизни, здоровья потребителя, окружающей среды, а также не причинял вред имуществу потребителя."
ubkSUbequjg9,https://sudact.ru/regular/doc/ubkSUbequjg9/,sudact.ru,Решение № 2-2466/2020 2-2466/2020~М-1968/2020... :: СудАкт.ру,"В силу п.1 ст.14 Закона РФ «О защите прав потребителей» вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. В соответствии со ст.29, ст.31 Закона РФ «О защите прав потребителей» потребитель при обнаружении недостатков оказанной услуги вправе по своему выбору потребовать возмещения понесенных им расходов по устранению недостатков..."
L6OX0C4vODr8,https://sudact.ru/regular/doc/L6OX0C4vODr8/,sudact.ru,Решение № 2-940/2020 2-940/2020~М-243/2020... :: СудАкт.ру,"В соответствии со ст.15 Закона РФ «О защите прав потребителей» моральный вред, причиненный потребителю вследствие нарушения изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) прав потребителя, предусмотренных законами и правовыми актами РФ, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
trH3J3RlerN5,https://sudact.ru/regular/doc/trH3J3RlerN5/,sudact.ru,Решение № 2-2181/2023 2-2181/2023~М-1253/2023... :: СудАкт.ру,"Статьей 7 Закона о защите прав потребителей установлено, что потребитель имеет право на то, чтобы товар (работа, услуга) при обычных условиях его использования, хранения, транспортировки и утилизации был безопасен для жизни, здоровья потребителя, окружающей среды, а также не причинял вред имуществу потребителя."
i0B35yZwIzoX,https://sudact.ru/regular/doc/i0B35yZwIzoX/,sudact.ru,Решение № 2-2706/2019 2-41/2020 2-41/2020... :: СудАкт.ру,"Вред, причиненный жизни, здоровью или имуществу потребителя вследствие необеспечения безопасности товара (работы), подлежит возмещению в соответствии со статьей 14 настоящего Закона. Пунктом 1 статьи 14 Закона Российской Федерации от 07.02.1992 № 2300-1 ""О защите прав потребителей"" предусмотрено, что вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме."
52yel0MbTAQv,https://sudact.ru/regular/doc/52yel0MbTAQv/,sudact.ru,Решение № 2-390/2019 2-6/2020 2-6/2020(2-390/2019...) :: СудАкт.ру,"Согласно статье 15 Закона о защите прав потребителей моральный вред, причиненный потребителю вследствие нарушения исполнителем прав потребителя, предусмотренных законами и правовыми актами Российской Федерации, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
awc1JLDcrjU1,https://sudact.ru/regular/doc/awc1JLDcrjU1/,sudact.ru,Решение № 2-677/2021 2-677/2021~М-4245/2020... :: СудАкт.ру,"На основании ст. 14 Закона о защите прав потребителей вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме. | Статья 29 Закона РФ «О защите прав потребителей» закрепляет, что потребитель при обнаружении недостатков выполненной работы (оказанной услуги) вправе по своему выбору потребовать безвозмездного устранения недостатков выполненной работы (оказанной услуги)."
fQ9CnnwDk75h,https://sudact.ru/regular/doc/fQ9CnnwDk75h/,sudact.ru,Решение № 2-397/2020 2-397/2020~М-85/2020... :: СудАкт.ру,"Статьями 13,14 Закона предусмотрено, что за нарушение прав потребителей изготовитель (исполнитель, продавец, уполномоченная организация или уполномоченный индивидуальный предприниматель, импортер) несет ответственность, предусмотренную законом или договором. Вред, причиненный жизни, здоровью или имуществу потребителя вследствие конструктивных, производственных, рецептурных или иных недостатков товара (работы, услуги), подлежит возмещению в полном объеме."
etduQEx0I5Wv,https://sudact.ru/regular/doc/etduQEx0I5Wv/,sudact.ru,Решение № 2-236/2020 2-4547/2019 от 24 мая 2020... :: СудАкт.ру,"В этой связи по основанию ст. 35 Закона РФ «О защите прав потребителей» просит взыскать с ответчика размер возмещения вреда, причиненного истице повреждением вещи (принадлежащих ей 4-х автопокрышек), переданной ею ответчику для выполнения работ по демонтажу, двукратную стоимость утраченного материала (вещи), в размере 73 680 рублей, поскольку на дату вынесения решения суда стоимость 4-х автопокрышек составляет 36."
