docid,url,domain,title,passage
8U4pkUsSIVVX,https://sudact.ru/regular/doc/8U4pkUsSIVVX/,sudact.ru,Решение № 2-4556/2025 2-4556/2025~М-3007/2025... :: СудАкт.ру,"В силу пункта 5 статьи 28 Закона Российской Федерации «О защите прав потребителей» в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения."
WBfIewmrCUQH,https://sudact.ru/regular/doc/WBfIewmrCUQH/,sudact.ru,Решение № 2-3176/2020 от 26 июля 2020 г. по делу... :: СудАкт.ру,"Согласно пункту 1 статьи 31 Закона о защите прав потребителей требования потребителя об уменьшении цены за выполненную работу (оказанную услугу), о возмещении расходов по устранению недостатков выполненной работы (оказанной услуги) своими силами или третьими лицами, а также о возврате уплаченной за работу (услугу) денежной суммы и возмещении убытков, причиненных в связи с отказом от исполнения договора, предусмотренные пунктом 1 статьи 28."
ZwT0slBVSQm,https://sudact.ru/regular/doc/ZwT0slBVSQm/,sudact.ru,Решение № 2-3352/2019 2-502/2020 2-502/2020... :: СудАкт.ру,"о защите прав потребителей в случае нарушения установленных сроков удовлетворения требований потребителя исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения работы (оказания услуги) договором о выполнении работ (оказании услуг) не определена - общей цены заказа."
sei0HpVRwcHH,https://sudact.ru/regular/doc/sei0HpVRwcHH/,sudact.ru,Решение № 2-4143/2021 2-4143/2021~М-1189/2021... :: СудАкт.ру,"Согласно части 5 статьи 28 Закона РФ «О защите прав потребителей» в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги), а если цена выполнения работы (оказания. услуги) договором о выполнении работ..."
VEVEnx8fQhW5,https://sudact.ru/regular/doc/VEVEnx8fQhW5/,sudact.ru,Решение № 2-301/2020 2-301/2020(2-5023/2019...) :: СудАкт.ру,"В соответствии с пунктом 5 статьи 28 Закона РФ ""О защите прав потребителей"" в случае нарушения установленных сроков выполнения работы (оказания услуги) или назначенных потребителем на основании пункта 1 настоящей статьи новых сроков исполнитель уплачивает потребителю за каждый день (час, если срок определен в часах) просрочки неустойку (пеню) в размере трех процентов цены выполнения работы (оказания услуги)."
zCfOD70dZF1,https://sudact.ru/regular/doc/zCfOD70dZF1/,sudact.ru,Решение № 2-420/2021 2-420/2021~М-235/2021... :: СудАкт.ру,"Доказательств в опровержение данных обстоятельств, о том, что до потребителя перед приобретением последним товара была доведена полная и достоверная информация о товаре, в том числе об ограничениях его использования, не предоставлено. В связи с этим суд приходит к выводу о том, что требования, установленные статьями 8, 10 Закона РФ «О защите прав потребителей» продавцом не были выполнены в полном объеме."
VUbLq3N4mHLg,https://sudact.ru/regular/doc/VUbLq3N4mHLg/,sudact.ru,Решение № 2-831/2023 2-831/2023~М-610/2023... :: СудАкт.ру,"Статьей 12 Закона о защите прав потребителей предусмотрено, что, если потребителю не предоставлена возможность незамедлительно получить при заключении договора информацию о товаре (работе, услуге), он вправе потребовать от продавца (исполнителя) возмещения убытков, причиненных необоснованным уклонением от заключения договора, а если договор заключен, в разумный срок отказаться от его исполнения и потребовать возврата уплаченной за товар суммы и возмещения других убытков (пункт."
SW7BQ3oEiqbU,https://sudact.ru/regular/doc/SW7BQ3oEiqbU/,sudact.ru,Решение № 2-2119/2020 2-2119/2020~М-1924/2020... :: СудАкт.ру,"Статья 12 Закона РФ ""О защите прав потребителей"" дает право истцу отказаться от исполнения договора купли-продажи и потребовать возврата оплаченных по договору денежных средств. | При этом, довод истца о предоставлении ответчиком неполной, недостоверной информации о месте проведения ремонта автомобиля, своего подтверждения в ходе рассмотрения дела не нашел. Напротив, указанный довод опровергается представленными в материалы дела письменными доказательствами."
JFu0uFMkN6QK,https://sudact.ru/regular/doc/JFu0uFMkN6QK/,sudact.ru,Решение № 2-1277/2020 2-1277/2020~М-239/2020... :: СудАкт.ру,"В силу статьи 12 Закона защите прав потребителей, если потребителю не предоставлена возможность незамедлительно получить при заключении договора информацию о товаре, он вправе в разумный срок отказаться от исполнения заключенного договора купли-продажи и потребовать возврата уплаченной за товар суммы и возмещения других убытков."
Z6ECxE1FZGbR,https://sudact.ru/regular/doc/Z6ECxE1FZGbR/,sudact.ru,Решение № 2-1135/2023 2-1135/2023~М-958/2023... :: СудАкт.ру,"Частью 10 статьи 4 Закона о кредитных историях установлено, что в состав кредитной истории включается информация о всех изменениях, содержащихся в ней сведений. | права последней как потребителя, противоречит положениям статьи 388 Гражданского кодекса РФ и в силу статьи 168 Гражданского кодекса РФ является недействительным в той части, в какой допускает такую уступку прав требования третьим лицам, не имеющим лицензии на осуществление банковской деятельности."
poxiixn4H5dr,https://sudact.ru/regular/doc/poxiixn4H5dr/,sudact.ru,Решение № 2-27/2020 2-27/2020(2-3673/2019...) :: СудАкт.ру,"В соответствии со статьёй 15 Закона РФ «О защите прав потребителей» моральный вред, причиненный потребителю вследствие нарушения изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) прав потребителя, предусмотренных законами и правовыми актами РФ, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
qUSClQ9f9n5N,https://sudact.ru/regular/doc/qUSClQ9f9n5N/,sudact.ru,Решение № 2-695/2020 2-695/2020~М-573/2020... :: СудАкт.ру,"В статье 22 Закона о защите прав потребителей установлено, что требования потребителя о возврате уплаченной за товар денежной суммы подлежат удовлетворению продавцом в течение десяти дней со дня предъявления соответствующего требования. За нарушение указанного срока удовлетворения законного требования потребителя пунктом 1 статьи 23 Закона о защите прав потребителей установлена ответственность в виде неустойки, которую продавец, допустивший такое нарушение..."
yKzioxtguMYK,https://sudact.ru/regular/doc/yKzioxtguMYK/,sudact.ru,Решение № 2-619/2020 2-619/2020~М-401/2020... :: СудАкт.ру,"Согласно статье 10 Закона о защите прав потребителей изготовитель (исполнитель, продавец) обязан своевременно предоставлять потребителю необходимую и достоверную информацию о товарах (работах, услугах), обеспечивающую возможность их правильного выбора. Как следует из пункта 2 статьи 16 Закона о защите прав потребителей, запрещается обусловливать приобретение одних товаров (работ, услуг) обязательным приобретением иных товаров (работ, услуг)."
VvdgwtPLLRWO,https://sudact.ru/regular/doc/VvdgwtPLLRWO/,sudact.ru,Решение № 2-558/2020 2-558/2020~М-573/2020... :: СудАкт.ру,"Согласно п. 44 Постановления Пленума Верховного Суда РФ от 28.06.2012 года №17 «О рассмотрении судами гражданских дел по спорам о защите прав потребителей» при рассмотрении требований потребителя о возмещении убытков, причиненных ему недостоверной или недостаточно полной информацией о товаре (работе, услуге), суду следует исходить из предположения об отсутствии у потребителя специальных познаний о его свойствах и характеристиках, имея."
lOvgUPRb4KVZ,https://sudact.ru/regular/doc/lOvgUPRb4KVZ/,sudact.ru,Решение № 2-153/2020 2-153/2020~М-35/2020... :: СудАкт.ру,"Законом о защите прав потребителей регламентируются отношения, возникающие между потребителями и изготовителями, исполнителями, импортерами, продавцами при продаже товаров (выполнении работ, оказании услуг), пунктом 1 статьи 8 которого потребитель вправе потребовать предоставления необходимой и достоверной информации об изготовителе (исполнителе, продавце), режиме его работы и реализуемых им товарах (работах, услугах)."
F4tgfJ83SDl1,https://sudact.ru/regular/doc/F4tgfJ83SDl1/,sudact.ru,Решение № 2-484/2023 2-484/2023~М-429/2023 М-429/2023 от 12...,"Согласно статье 4 Закона о защите прав потребителей продавец (исполнитель) обязан передать потребителю товар (выполнить работу, оказать услугу), качество которого соответствует договору. | Информация о товарах (работах, услугах) в соответствии с п. 2 ст. 8 закона «О защите прав потребителей» должна доводиться до сведения потребителя в наглядной и доступной форме в объеме, указанном в п. 2 ст. 10 закона."
QsoUZnTzldHU,https://sudact.ru/regular/doc/QsoUZnTzldHU/,sudact.ru,Решение № 2-2251/2019 2-53/2020 2-53/2020... :: СудАкт.ру,"Положениями статей 8, 10 Закона РФ ""О защите прав потребителей"" статьями 8, 10 Закона Российской Федерации от 7 февраля 1992 года N 2300-1 ""О защите прав потребителей"" предусмотрена обязанность исполнителя предоставлять потребителю необходимую и достоверную информацию об услугах, обеспечивающую возможность их правильного выбора. Согласно п. 4 ст. 12 Закона РФ ""О защите прав потребителей"" при рассмотрении требований потребителя о возмещении убытков, причиненных недостоверной или..."
qING46DO7tmN,https://sudact.ru/regular/doc/qING46DO7tmN/,sudact.ru,Решение № 2-1404/2020 2-1404/2020~М-4783/2019... :: СудАкт.ру,"Согласно части 2 статьи 12 Закона РФ «О защите прав потребителей» продавец (исполнитель), не предоставивший покупателю полной и достоверной информации о товаре (работе, услуге), несет ответственность, предусмотренную пунктами 1 - 4 статьи 18 или пунктом 1 статьи 29 настоящего Закона, за недостатки товара (работы, услуги), возникшие после его передачи потребителю вследствие отсутствия у него такой информации."
P4XHDMeet1NZ,https://sudact.ru/regular/doc/P4XHDMeet1NZ/,sudact.ru,Решение № 2-2697/2018 от 9 сентября 2018 г. по делу... :: СудАкт.ру,"Статьей 10 Федерального закона от 07.02.1992 года N 2300-1 ""О защите прав потребителей"" предусмотрено, что исполнитель обязан своевременно предоставлять потребителю необходимую и достоверную информацию об услугах, обеспечивающую возможность их правильного выбора. По отдельным видам товаров (работ, услуг) перечень и способы доведения информации до потребителя устанавливаются Правительством Российской Федерации."
6zydJ9jGUgoa,https://sudact.ru/regular/doc/6zydJ9jGUgoa/,sudact.ru,Решение № 2-375/2020 2-375/2020~М-107/2020... :: СудАкт.ру,"В процессе пользования товаром потребитель обнаружил следующие недостатки: вышел из строя и перестал определяться ноутбуком установленный жесткий диск HDD. В связи с чем, 16.01.2019 года, руководствуясь положениями статьи 18 Закона РФ «О защите прав потребителей», потребитель направил ответчику претензию с требованием соразмерного уменьшения покупной цены, претензия была получена ответчиком 25 января 2019 года, но ответа не последовало."
t2g2Kh4epVJ6,https://sudact.ru/regular/doc/t2g2Kh4epVJ6/,sudact.ru,Решение № 2-268/2021 2-268/2021~М-6/2021 М-6/2021... :: СудАкт.ру,"прав потребителей» потребитель вправе потребовать представления необходимой и достоверной информации об изготовителе (исполнителе, продавце), режиме его работы и реализуемых им товарах (работах, услугах). П.1 ст. 10 Закона о защите прав потребителей предусмотрено, что по отдельным видам товаров (работ, услуг) перечень и способы доведения информации до Потребителя устанавливаются Правительством РФ."
37i0sRTiFB6Q,https://sudact.ru/regular/doc/37i0sRTiFB6Q/,sudact.ru,Решение № 2-3871/2020 2-3871/2020~М-2833/2020... :: СудАкт.ру,"14.8 КоАП РФ ""Нарушение иных прав потребителей"" за нарушение прав потребителей (получение недостоверной информации). В судебное заседание ФИО1 и ее представитель Лапа О.И., действующая на основании доверенности, не явились, просили рассматривать дело без их участия. ПАО «Иркутскэнерго» в судебное заседания представителя не направило, извещено, представило письменный отзыв на исковое заявление."
lpuLB7g2UNH2,https://sudact.ru/regular/doc/lpuLB7g2UNH2/,sudact.ru,Решение № 2-1647/2019 2-45/2020 2-45/2020... :: СудАкт.ру,"В силу требований статьи 22 Закона о защите прав потребителя требование потребителя о возврате уплаченной за товар денежной суммы, а также требование о возмещении убытков, причиненных потребителю вследствие продажи товара ненадлежащего качества либо предоставления ненадлежащей информации о товаре, подлежат удовлетворению продавцом в течение 10 дней со дня предъявления соответствующего требования."
1MuNOiJg9Zgs,https://sudact.ru/regular/doc/1MuNOiJg9Zgs/,sudact.ru,Решение № 2-3852/2023 2-505/2024 2-505/2024... :: СудАкт.ру,"защите прав потребителей. В обоснование иска указала, что ДД.ММ.ГГГГ приобрела у ответчика ювелирные изделия – 15 обручальных колец, уплатив по договору купли-продажи общую стоимость товаров в размере 190 963 рублей. | При рассмотрении требований потребителя о возмещении убытков, причиненных недостоверной или недостаточно полной информацией о товаре, необходимо исходить из предположения об отсутствии у потребителя специальных познаний о свойствах и характеристиках товара."
HZZImaYBl1oQ,https://sudact.ru/regular/doc/HZZImaYBl1oQ/,sudact.ru,Решение № 2-137/2020 2-137/2020~М-34/2020... :: СудАкт.ру,"Из положений пункта 4 статьи 12 Закона РФ от 07 февраля 1992 года N 2300-1 «О защите прав потребителей» следует, что при рассмотрении требований потребителя о возмещении убытков, причиненных недостоверной или недостаточно полной информацией о товаре (работе, услуге), необходимо исходить из предположения об отсутствии у потребителя специальных познаний о свойствах и характеристиках товара (работы, услуги)."
xH2f1YwFggYm,https://sudact.ru/regular/doc/xH2f1YwFggYm/,sudact.ru,Решение № 2-208/2021 от 15 июля 2021 г. по делу... :: СудАкт.ру,"Пунктом 6 статьи 18 Закона о защите прав потребителей установлено, что продавец (изготовитель), уполномоченная организация или уполномоченный индивидуальный предприниматель, импортер отвечает за недостатки товара, на который не установлен гарантийный срок, если потребитель докажет, что они возникли до передачи товара потребителю или по причинам, возникшим до этого момента."
iuwDUUEqaxZT,https://sudact.ru/regular/doc/iuwDUUEqaxZT/,sudact.ru,Решение № 2-618/2020 2-618/2020~М-434/2020... :: СудАкт.ру,"Согласно пункту 4 статьи 12 названного Закона при рассмотрении требований потребителя о возмещении убытков, причиненных недостоверной или недостаточно полной информацией о товаре, необходимо исходить из предположения об отсутствии у потребителя специальных познаний о свойствах и характеристиках товара. Аналогичные положения приведены в пункте 44 постановления Пленума Верховного суда РФ от 28.06.2012 №17 «О рассмотрении судами гражданских дел по спорам о защите прав потребителей»."
bC8RZAaMy2lP,https://sudact.ru/regular/doc/bC8RZAaMy2lP/,sudact.ru,Решение № 2-1524/2021 2-1524/2021~М-1036/2021... :: СудАкт.ру,"Согласно ст. 10 Закона «О защите прав потребителя», изготовитель исполнитель, продавец) обязан своевременно предоставлять потребителю необходимую и достоверную информацию о товарах (работах, услугах), обеспечивающую возможность для правильного выбора. | В соответствии с пунктом 12 части 3 статьи 5 ФЗ «О рекламе» недостоверной признается реклама, которая содержит не соответствующие действительности сведения о предоставлении дополнительных прав или преимуществ приобретателю рекламируемого товара."
hGeBUQ3DtW1C,https://sudact.ru/regular/doc/hGeBUQ3DtW1C/,sudact.ru,Решение № 2-1947/2018 2-58/2019 2-58/2019... :: СудАкт.ру,"В соответствии с пунктом 1 статьи 10 Закона РФ от 07 февраля 1992 года N 2300-1 ""О защите прав потребителей"" изготовитель (исполнитель, продавец) обязан своевременно предоставлять потребителю необходимую и достоверную информацию о товарах (работах, услугах), обеспечивающую возможность их правильного выбора."
